51.06,6,Apr,06_26_48
54.52,6,Apr,06_41_49
58.42,6,Apr,06_56_50
63.16,6,Apr,07_11_51
64.34,6,Apr,07_26_52
56.37,6,Apr,07_41_54
60.25,6,Apr,07_56_55
57.03,6,Apr,08_11_56
59.45,6,Apr,08_26_57
55.02,6,Apr,08_41_58
56.38,6,Apr,08_56_59
56.51,6,Apr,09_12_06
57.31,6,Apr,09_27_07
59.02,6,Apr,09_42_09
58.43,6,Apr,09_57_10
59.16,6,Apr,10_12_11
59.07,6,Apr,10_27_12
57.19,6,Apr,10_42_14
57.04,6,Apr,10_57_15
56.49,6,Apr,11_12_16
56.2,6,Apr,12_42_23
52.32,6,Apr,12_57_24
55.58,6,Apr,13_12_25
56.07,6,Apr,13_27_26
56.24,6,Apr,13_42_28
58.14,6,Apr,13_57_29
55.45,6,Apr,14_12_31
62.55,6,Apr,14_27_32
60.17,6,Apr,14_42_33
59.35,6,Apr,14_57_34
59.25,6,Apr,15_12_35
62.37,6,Apr,15_27_36
63.18,6,Apr,15_42_37
62.01,6,Apr,15_57_38
60.51,6,Apr,16_12_39
62.21,6,Apr,16_27_40
70.36,6,Apr,16_42_41
62.11,6,Apr,16_57_42
51.32,6,Apr,17_12_43
57.26,6,Apr,17_27_45
58.52,6,Apr,17_42_46
56.53,6,Apr,17_57_47
66.57,6,Apr,18_12_49
57.31,6,Apr,18_27_50
60.28,6,Apr,18_42_51
64.05,6,Apr,18_57_52
61.01,6,Apr,19_12_53
60.02,6,Apr,19_27_54
56.28,6,Apr,19_42_56
56.35,6,Apr,19_57_57
55.24,6,Apr,20_12_58
58.25,6,Apr,20_27_59
60.0,6,Apr,20_43_02
58.07,6,Apr,20_58_03
58.57,6,Apr,21_13_04
58.0,6,Apr,21_28_04
58.16,6,Apr,21_43_06
60.12,6,Apr,21_58_07
60.13,6,Apr,22_13_08
58.14,6,Apr,22_28_10
57.39,6,Apr,22_43_11
64.46,6,Apr,22_58_12
69.53,6,Apr,23_13_13
66.16,6,Apr,23_28_14
68.0,6,Apr,23_43_16
75.07,6,Apr,23_58_17
66.25,7,Apr,00_13_18
69.14,7,Apr,00_28_19
63.01,7,Apr,00_43_20
64.05,7,Apr,00_58_21
72.35,7,Apr,01_13_22
80.14,7,Apr,01_28_23
64.18,7,Apr,01_43_25
61.49,7,Apr,01_58_26
70.09,7,Apr,02_13_27
69.17,7,Apr,02_28_28
64.52,7,Apr,02_43_29
62.17,7,Apr,02_58_31
58.04,7,Apr,03_13_32
69.51,7,Apr,03_28_33
64.11,7,Apr,03_43_34
62.38,7,Apr,03_58_36
58.1,7,Apr,04_13_36
56.29,7,Apr,04_28_37
59.01,7,Apr,04_43_39
61.38,7,Apr,04_58_40
63.09,7,Apr,05_13_41
62.38,7,Apr,05_28_42
57.22,7,Apr,05_43_43
57.1,7,Apr,05_58_44
58.56,7,Apr,06_13_45
61.42,7,Apr,06_28_46
64.52,7,Apr,06_43_48
62.14,7,Apr,06_58_49
58.02,7,Apr,07_13_50
60.14,7,Apr,07_28_51
58.48,7,Apr,07_43_52
63.29,7,Apr,07_58_53
57.17,7,Apr,08_13_54
57.47,7,Apr,08_28_56
55.59,7,Apr,08_43_57
54.34,7,Apr,08_58_58
54.18,7,Apr,09_13_59
55.35,7,Apr,09_29_00
56.02,7,Apr,09_44_02
57.44,7,Apr,09_59_03
57.37,7,Apr,10_14_04
55.59,7,Apr,10_29_06
56.01,7,Apr,10_44_07
54.0,7,Apr,10_59_09
53.4,7,Apr,11_14_10
52.5,7,Apr,11_29_11
52.4,7,Apr,11_44_14
53.04,7,Apr,12_14_16
53.09,7,Apr,12_29_17
50.16,7,Apr,12_44_18
53.56,7,Apr,12_59_19
54.19,7,Apr,13_14_20
54.31,7,Apr,13_29_21
54.23,7,Apr,13_44_23
60.22,7,Apr,13_59_24
54.43,7,Apr,14_14_25
54.5,7,Apr,14_29_26
56.11,7,Apr,14_44_28
60.2,7,Apr,14_59_30
58.56,7,Apr,15_14_31
57.22,7,Apr,15_29_32
60.34,7,Apr,15_44_33
57.07,7,Apr,15_59_35
63.34,7,Apr,16_14_36
66.11,7,Apr,16_29_37
62.29,7,Apr,16_44_38
55.49,7,Apr,16_59_39
55.25,7,Apr,17_14_40
55.23,7,Apr,17_29_41
57.1,7,Apr,17_44_43
59.09,7,Apr,17_59_44
55.35,7,Apr,18_14_45
62.32,7,Apr,18_29_46
60.17,7,Apr,18_44_47
58.49,7,Apr,18_59_49
59.03,7,Apr,19_14_50
58.56,7,Apr,19_29_51
62.37,7,Apr,19_44_52
63.51,7,Apr,19_59_53
59.41,7,Apr,20_14_54
55.58,7,Apr,20_29_55
63.25,7,Apr,20_44_57
57.34,7,Apr,20_59_58
55.56,7,Apr,21_14_59
57.3,7,Apr,21_30_00
58.46,7,Apr,21_45_02
62.4,7,Apr,22_00_04
63.38,7,Apr,22_15_05
60.38,7,Apr,22_30_06
64.58,7,Apr,22_45_07
64.46,7,Apr,23_00_09
66.14,7,Apr,23_15_10
73.19,7,Apr,23_30_11
66.38,7,Apr,23_45_12
69.51,8,Apr,00_00_13
67.13,8,Apr,00_15_14
75.2,8,Apr,00_30_16
73.22,8,Apr,00_45_17
70.59,8,Apr,01_00_19
65.56,8,Apr,01_15_20
76.17,8,Apr,01_30_21
66.16,8,Apr,01_45_22
65.23,8,Apr,02_00_23
66.28,8,Apr,02_15_24
73.5,8,Apr,02_30_25
64.49,8,Apr,02_45_26
58.28,8,Apr,03_00_28
60.17,8,Apr,03_15_29
64.44,8,Apr,03_30_30
64.26,8,Apr,03_45_31
64.14,8,Apr,04_00_32
63.38,8,Apr,04_15_33
58.4,8,Apr,04_30_34
61.49,8,Apr,04_45_36
59.05,8,Apr,05_00_37
59.25,8,Apr,05_15_38
57.22,8,Apr,05_30_40
54.54,8,Apr,05_45_41
58.16,8,Apr,06_00_42
60.37,8,Apr,06_15_44
58.26,8,Apr,06_30_45
56.12,8,Apr,06_45_47
59.44,8,Apr,07_00_48
62.18,8,Apr,07_15_49
56.02,8,Apr,07_30_50
57.42,8,Apr,07_45_51
58.19,8,Apr,08_00_52
54.1,8,Apr,08_15_53
52.49,8,Apr,08_30_54
58.52,8,Apr,08_45_56
58.03,8,Apr,09_00_57
58.35,8,Apr,09_15_58
55.05,8,Apr,09_30_59
55.27,8,Apr,09_46_00
52.4,8,Apr,10_01_01
58.37,8,Apr,10_16_02
51.22,8,Apr,10_31_03
52.52,8,Apr,10_46_04
52.37,8,Apr,11_01_05
52.52,8,Apr,11_16_06
52.03,8,Apr,11_31_08
56.53,8,Apr,11_46_09
58.31,8,Apr,12_01_10
53.37,8,Apr,12_16_11
56.39,8,Apr,12_31_12
53.46,8,Apr,12_46_13
52.55,8,Apr,13_01_15
52.55,8,Apr,13_16_16
57.49,8,Apr,13_31_17
53.03,8,Apr,13_46_18
53.02,8,Apr,14_01_19
56.24,8,Apr,14_16_20
55.53,8,Apr,14_31_21
61.49,8,Apr,14_46_23
54.55,8,Apr,15_01_24
58.42,8,Apr,15_16_25
53.48,8,Apr,15_31_26
62.11,8,Apr,15_46_27
57.17,8,Apr,16_01_28
62.28,8,Apr,16_16_29
55.55,8,Apr,16_31_30
58.18,8,Apr,17_01_44
60.17,8,Apr,17_16_46
56.37,8,Apr,17_31_47
53.58,8,Apr,17_46_48
65.04,8,Apr,18_01_49
57.23,8,Apr,18_16_50
54.11,8,Apr,18_31_51
61.16,8,Apr,18_46_53
59.02,8,Apr,19_01_54
63.03,8,Apr,19_16_55
58.19,8,Apr,19_31_56
58.28,8,Apr,19_46_57
56.42,8,Apr,20_01_58
57.14,8,Apr,20_17_00
58.03,8,Apr,20_32_01
53.32,8,Apr,20_47_02
55.37,8,Apr,21_02_03
60.56,8,Apr,21_17_05
62.02,8,Apr,21_32_06
58.24,8,Apr,21_47_08
60.2,8,Apr,22_02_09
60.13,8,Apr,22_17_10
61.27,8,Apr,22_32_11
59.47,8,Apr,22_47_12
63.1,8,Apr,23_02_14
64.32,8,Apr,23_17_15
68.32,8,Apr,23_32_16
59.02,8,Apr,23_47_17
62.02,9,Apr,00_02_19
66.49,9,Apr,00_17_20
66.23,9,Apr,00_32_21
64.57,9,Apr,00_47_22
62.3,9,Apr,01_02_24
57.03,9,Apr,01_17_25
66.34,9,Apr,01_32_26
63.22,9,Apr,01_47_27
64.13,9,Apr,02_02_28
67.3,9,Apr,02_17_29
61.37,9,Apr,02_32_30
66.19,9,Apr,02_47_32
60.35,9,Apr,03_02_33
64.31,9,Apr,03_17_34
63.34,9,Apr,03_32_35
64.53,9,Apr,03_47_36
56.58,9,Apr,04_02_37
51.49,9,Apr,04_17_38
57.23,9,Apr,04_32_39
54.25,9,Apr,04_47_41
54.07,9,Apr,05_02_42
57.37,9,Apr,05_17_44
54.15,9,Apr,05_32_45
53.13,9,Apr,05_47_47
58.56,9,Apr,06_02_49
54.53,9,Apr,06_17_50
53.16,9,Apr,06_32_52
59.06,9,Apr,06_47_53
58.27,9,Apr,07_02_54
56.08,9,Apr,07_17_56
54.39,9,Apr,07_32_58
60.18,9,Apr,07_48_00
55.23,9,Apr,08_03_01
52.26,9,Apr,08_18_02
54.19,9,Apr,08_33_04
56.32,9,Apr,08_48_06
51.27,9,Apr,09_03_07
55.22,9,Apr,09_18_08
54.29,9,Apr,09_33_09
50.36,9,Apr,09_48_11
51.19,9,Apr,10_03_12
55.34,9,Apr,10_18_13
52.16,9,Apr,10_33_14
55.52,9,Apr,10_48_16
55.43,9,Apr,11_03_17
52.43,9,Apr,11_18_18
54.47,9,Apr,11_33_19
51.51,9,Apr,11_48_20
51.35,9,Apr,12_03_22
52.16,9,Apr,12_18_23
51.37,9,Apr,12_33_24
51.46,9,Apr,12_48_25
50.52,9,Apr,13_03_27
51.38,9,Apr,13_18_28
54.1,9,Apr,13_33_29
53.35,9,Apr,13_48_30
53.01,9,Apr,14_03_31
50.46,9,Apr,14_18_33
53.47,9,Apr,14_33_34
53.55,9,Apr,14_48_35
57.17,9,Apr,15_03_37
55.55,9,Apr,15_18_38
56.38,9,Apr,15_33_39
53.13,9,Apr,15_48_40
60.55,9,Apr,16_03_42
58.22,9,Apr,16_18_43
55.16,9,Apr,16_33_44
57.22,9,Apr,16_48_45
58.38,9,Apr,17_03_47
54.47,9,Apr,17_18_48
54.12,9,Apr,17_33_49
53.32,9,Apr,17_48_50
62.58,9,Apr,18_03_52
61.46,9,Apr,18_18_53
53.19,9,Apr,18_33_54
58.11,9,Apr,18_48_55
59.36,9,Apr,19_03_56
61.22,9,Apr,19_18_57
57.41,9,Apr,19_33_59
56.44,9,Apr,19_49_00
61.17,9,Apr,20_04_02
60.02,9,Apr,20_19_03
59.26,9,Apr,20_34_04
56.29,9,Apr,20_49_05
55.43,9,Apr,21_04_07
56.31,9,Apr,21_19_08
55.23,9,Apr,21_34_10
56.28,9,Apr,21_49_11
59.56,9,Apr,22_04_13
57.57,9,Apr,22_19_14
54.5,9,Apr,22_34_15
55.04,9,Apr,22_49_17
71.41,9,Apr,23_04_18
58.18,9,Apr,23_19_19
62.39,9,Apr,23_34_20
66.0,9,Apr,23_49_22
59.51,10,Apr,00_04_23
53.1,10,Apr,00_19_25
57.34,10,Apr,00_34_26
59.58,10,Apr,00_49_27
62.49,10,Apr,01_04_29
59.51,10,Apr,01_19_30
55.2,10,Apr,01_34_32
59.06,10,Apr,01_49_33
55.34,10,Apr,02_04_35
57.02,10,Apr,02_19_36
62.42,10,Apr,02_34_37
68.58,10,Apr,02_49_39
63.5,10,Apr,03_04_40
64.47,10,Apr,03_19_41
67.59,10,Apr,03_34_43
61.31,10,Apr,03_49_44
55.01,10,Apr,04_04_46
55.58,10,Apr,04_19_47
54.37,10,Apr,04_34_48
53.36,10,Apr,04_49_49
58.01,10,Apr,05_04_50
52.2,10,Apr,05_19_51
55.56,10,Apr,05_34_52
53.24,10,Apr,05_49_54
55.25,10,Apr,06_04_55
58.55,10,Apr,06_19_57
55.36,10,Apr,06_34_58
59.16,10,Apr,06_50_00
57.26,10,Apr,07_05_01
59.44,10,Apr,07_20_02
55.44,10,Apr,07_35_03
55.23,10,Apr,07_50_05
58.44,10,Apr,08_05_07
52.02,10,Apr,08_20_08
54.27,10,Apr,08_35_09
53.34,10,Apr,08_50_11
55.05,10,Apr,09_05_12
52.56,10,Apr,09_20_13
52.25,10,Apr,09_35_14
51.0,10,Apr,09_50_16
52.43,10,Apr,10_05_17
51.09,10,Apr,10_20_18
50.03,10,Apr,10_35_19
49.54,10,Apr,10_50_20
50.46,10,Apr,11_05_21
50.55,10,Apr,11_20_22
50.37,10,Apr,11_35_23
51.13,10,Apr,11_50_25
49.27,10,Apr,12_05_26
53.09,10,Apr,12_20_28
56.12,10,Apr,12_35_29
52.26,10,Apr,12_50_30
53.08,10,Apr,13_05_31
52.17,10,Apr,13_20_32
53.36,10,Apr,13_35_33
51.26,10,Apr,13_50_34
55.22,10,Apr,14_05_36
63.35,10,Apr,14_20_37
54.16,10,Apr,14_35_38
55.29,10,Apr,14_50_39
59.26,10,Apr,15_05_41
60.04,10,Apr,15_20_42
64.09,10,Apr,15_35_43
60.16,10,Apr,15_50_44
59.34,10,Apr,16_05_45
60.0,10,Apr,16_20_46
59.4,10,Apr,16_35_48
61.46,10,Apr,16_50_49
57.49,10,Apr,17_05_50
57.31,10,Apr,17_20_51
58.2,10,Apr,17_35_52
54.2,10,Apr,17_50_54
56.07,10,Apr,18_05_55
54.29,10,Apr,18_20_56
61.57,10,Apr,18_35_57
58.49,10,Apr,18_50_59
59.59,10,Apr,19_06_00
55.38,10,Apr,19_21_02
59.45,10,Apr,19_36_03
60.49,10,Apr,19_51_04
53.34,10,Apr,20_06_05
59.09,10,Apr,20_21_07
63.36,10,Apr,20_36_08
64.33,10,Apr,20_51_09
57.52,10,Apr,21_06_11
62.56,10,Apr,21_21_12
59.22,10,Apr,21_36_13
65.37,10,Apr,21_51_14
62.5,10,Apr,22_06_16
60.14,10,Apr,22_21_17
60.46,10,Apr,22_36_18
58.07,10,Apr,22_51_19
67.53,10,Apr,23_06_21
67.26,10,Apr,23_21_22
71.49,10,Apr,23_36_23
61.11,10,Apr,23_51_24
80.37,11,Apr,00_06_25
71.31,11,Apr,00_21_26
65.14,11,Apr,00_36_27
76.58,11,Apr,00_51_29
62.44,11,Apr,01_06_30
67.22,11,Apr,01_21_31
66.52,11,Apr,01_36_32
71.3,11,Apr,01_51_33
58.47,11,Apr,02_06_35
63.43,11,Apr,02_21_36
59.43,11,Apr,02_36_37
59.04,11,Apr,02_51_38
69.11,11,Apr,03_06_40
63.26,11,Apr,03_21_41
54.13,11,Apr,03_36_42
59.3,11,Apr,03_51_43
55.56,11,Apr,04_06_44
54.38,11,Apr,04_21_45
59.14,11,Apr,04_36_46
56.2,11,Apr,04_51_47
54.57,11,Apr,05_06_49
53.46,11,Apr,05_21_51
54.12,11,Apr,05_36_52
53.35,11,Apr,05_51_53
54.11,11,Apr,06_06_55
59.34,11,Apr,06_21_56
63.52,11,Apr,06_36_59
57.09,11,Apr,06_52_00
55.27,11,Apr,07_07_02
55.16,11,Apr,07_22_03
58.07,11,Apr,07_37_05
55.4,11,Apr,07_52_06
52.13,11,Apr,08_07_07
53.02,11,Apr,08_22_09
52.41,11,Apr,08_37_10
51.49,11,Apr,08_52_11
53.17,11,Apr,09_07_13
52.58,11,Apr,09_22_14
52.55,11,Apr,09_37_15
53.24,11,Apr,09_52_16
56.16,11,Apr,10_07_18
56.13,11,Apr,10_22_19
56.11,11,Apr,10_37_20
56.43,11,Apr,10_52_21
57.21,11,Apr,11_07_22
58.14,11,Apr,11_22_24
56.31,11,Apr,11_37_25
55.17,11,Apr,11_52_26
50.46,11,Apr,12_07_27
51.56,11,Apr,12_22_28
49.47,11,Apr,12_37_29
51.01,11,Apr,12_52_30
57.32,11,Apr,13_07_32
56.41,11,Apr,13_22_33
52.12,11,Apr,13_37_34
56.4,11,Apr,13_52_35
59.44,11,Apr,14_07_37
58.58,11,Apr,14_22_38
58.47,11,Apr,14_37_39
56.4,11,Apr,14_52_40
58.28,11,Apr,15_07_41
60.59,11,Apr,15_22_42
66.11,11,Apr,15_37_43
63.23,11,Apr,15_52_45
67.26,11,Apr,16_07_46
60.5,11,Apr,16_22_47
59.34,11,Apr,16_37_48
62.1,11,Apr,16_52_50
61.53,11,Apr,17_07_52
59.58,11,Apr,17_22_53
55.2,11,Apr,17_37_54
58.34,11,Apr,17_52_55
54.33,11,Apr,18_07_57
59.05,11,Apr,18_22_58
56.17,11,Apr,18_37_59
64.13,11,Apr,18_53_00
57.47,11,Apr,19_08_02
57.09,11,Apr,19_23_03
55.25,11,Apr,19_38_04
66.1,11,Apr,19_53_06
63.4,11,Apr,20_08_07
56.04,11,Apr,20_23_09
61.04,11,Apr,20_38_10
57.58,11,Apr,20_53_11
58.3,11,Apr,21_08_13
61.43,11,Apr,21_23_14
57.38,11,Apr,21_38_15
60.54,11,Apr,21_53_16
59.25,11,Apr,22_08_18
65.2,11,Apr,22_23_19
61.56,11,Apr,22_38_21
65.26,11,Apr,22_53_22
73.43,11,Apr,23_08_23
66.24,11,Apr,23_23_24
68.28,11,Apr,23_38_26
74.22,11,Apr,23_53_27
76.2,12,Apr,00_08_29
69.47,12,Apr,00_23_30
74.1,12,Apr,00_38_32
68.44,12,Apr,00_53_33
68.05,12,Apr,01_08_34
57.43,12,Apr,01_23_35
62.01,12,Apr,01_38_37
59.06,12,Apr,01_53_38
58.1,12,Apr,02_08_39
67.0,12,Apr,02_23_40
67.25,12,Apr,02_38_41
65.08,12,Apr,02_53_43
66.2,12,Apr,03_08_44
66.1,12,Apr,03_23_45
63.4,12,Apr,03_38_46
61.37,12,Apr,03_53_48
58.52,12,Apr,04_08_49
53.35,12,Apr,04_23_50
54.22,12,Apr,04_38_51
56.48,12,Apr,04_53_53
57.57,12,Apr,05_08_54
62.06,12,Apr,05_23_55
56.45,12,Apr,05_38_56
55.11,12,Apr,05_53_57
57.38,12,Apr,06_08_58
55.07,12,Apr,06_23_59
52.37,12,Apr,06_39_00
52.58,12,Apr,06_54_01
57.02,12,Apr,07_09_03
57.01,12,Apr,07_24_04
58.56,12,Apr,07_39_05
55.49,12,Apr,07_54_06
59.39,12,Apr,08_09_07
58.52,12,Apr,08_24_08
59.08,12,Apr,08_39_09
53.26,12,Apr,08_54_10
53.4,12,Apr,09_09_12
56.52,12,Apr,09_24_13
54.16,12,Apr,09_39_14
56.03,12,Apr,09_54_15
55.32,12,Apr,10_09_16
51.44,12,Apr,10_24_18
51.46,12,Apr,10_39_19
51.14,12,Apr,10_54_20
51.25,12,Apr,11_09_22
50.34,12,Apr,11_24_24
49.52,12,Apr,11_39_25
54.05,12,Apr,11_54_26
49.09,12,Apr,12_09_28
49.19,12,Apr,12_24_29
49.57,12,Apr,12_39_31
50.59,12,Apr,12_54_32
51.29,12,Apr,13_09_34
53.18,12,Apr,13_24_35
59.4,12,Apr,13_39_36
53.55,12,Apr,13_54_38
59.59,12,Apr,14_09_39
63.15,12,Apr,14_24_40
59.01,12,Apr,14_39_41
57.37,12,Apr,14_54_42
57.27,12,Apr,15_09_44
58.3,12,Apr,15_24_45
61.17,12,Apr,15_39_47
59.17,12,Apr,15_54_48
61.25,12,Apr,16_09_49
65.55,12,Apr,16_24_50
59.44,12,Apr,16_39_51
63.08,12,Apr,16_54_52
63.22,12,Apr,17_09_54
57.02,12,Apr,17_24_56
64.05,12,Apr,17_39_57
57.41,12,Apr,17_54_58
62.08,12,Apr,18_09_59
64.47,12,Apr,18_25_00
56.02,12,Apr,18_40_02
55.49,12,Apr,18_55_03
56.14,12,Apr,19_10_04
61.55,12,Apr,19_25_05
57.5,12,Apr,19_40_06
56.49,12,Apr,19_55_08
55.31,12,Apr,20_10_09
59.01,12,Apr,20_25_11
57.53,12,Apr,20_40_13
57.37,12,Apr,20_55_14
59.44,12,Apr,21_10_16
62.52,12,Apr,21_25_17
57.12,12,Apr,21_40_19
60.57,12,Apr,21_55_20
59.05,12,Apr,22_10_22
67.49,12,Apr,22_25_23
64.11,12,Apr,22_40_24
67.25,12,Apr,22_55_25
68.43,12,Apr,23_10_26
67.0,12,Apr,23_25_28
74.08,12,Apr,23_40_29
65.08,12,Apr,23_55_30
64.43,13,Apr,00_10_31
65.27,13,Apr,00_25_32
70.23,13,Apr,00_40_33
67.32,13,Apr,00_55_35
70.36,13,Apr,01_10_36
66.13,13,Apr,01_25_37
68.43,13,Apr,01_40_38
61.46,13,Apr,01_55_40
63.31,13,Apr,02_10_41
63.01,13,Apr,02_25_42
64.29,13,Apr,02_40_44
59.23,13,Apr,02_55_46
62.08,13,Apr,03_10_47
59.04,13,Apr,03_25_48
57.37,13,Apr,03_40_49
64.14,13,Apr,03_55_51
55.02,13,Apr,04_10_52
55.32,13,Apr,04_25_53
57.44,13,Apr,04_40_54
56.17,13,Apr,04_55_56
56.29,13,Apr,05_10_57
56.1,13,Apr,05_25_59
60.35,13,Apr,05_40_59
55.49,13,Apr,05_56_02
56.11,13,Apr,06_11_03
56.49,13,Apr,06_26_04
59.16,13,Apr,06_41_05
53.38,13,Apr,06_56_07
54.11,13,Apr,07_11_08
52.41,13,Apr,07_26_09
56.4,13,Apr,07_41_10
51.28,13,Apr,07_56_12
54.49,13,Apr,08_11_13
51.52,13,Apr,08_26_14
52.2,13,Apr,08_41_15
52.07,13,Apr,08_56_16
54.16,13,Apr,09_11_17
53.44,13,Apr,09_26_19
54.59,13,Apr,09_41_20
51.14,13,Apr,09_56_21
51.16,13,Apr,10_11_23
54.17,13,Apr,10_26_24
54.43,13,Apr,10_41_25
52.08,13,Apr,10_56_26
52.02,13,Apr,11_11_27
52.49,13,Apr,11_26_29
54.25,13,Apr,11_41_30
55.18,13,Apr,11_56_31
51.23,13,Apr,12_11_33
56.11,13,Apr,12_26_34
52.57,13,Apr,12_41_35
56.24,13,Apr,12_56_37
53.49,13,Apr,13_11_38
58.17,13,Apr,13_26_40
56.53,13,Apr,13_41_41
61.14,13,Apr,13_56_43
56.23,13,Apr,14_11_44
59.58,13,Apr,14_26_46
62.44,13,Apr,14_41_47
63.14,13,Apr,14_56_49
59.56,13,Apr,15_11_50
67.17,13,Apr,15_26_52
64.13,13,Apr,15_41_53
64.51,13,Apr,15_56_54
65.22,13,Apr,16_11_56
63.52,13,Apr,16_26_57
59.5,13,Apr,16_41_58
63.1,13,Apr,16_57_00
59.25,13,Apr,17_12_02
63.01,13,Apr,17_27_03
58.04,13,Apr,17_42_04
57.53,13,Apr,17_57_06
60.4,13,Apr,18_12_08
64.36,13,Apr,18_27_09
54.05,13,Apr,18_42_11
60.1,13,Apr,18_57_12
64.36,13,Apr,19_12_13
63.43,13,Apr,19_27_14
59.15,13,Apr,19_42_15
57.1,13,Apr,19_57_17
66.19,13,Apr,20_12_18
54.41,13,Apr,20_27_19
58.4,13,Apr,20_42_21
58.56,13,Apr,20_57_22
57.39,13,Apr,21_12_23
56.44,13,Apr,21_27_25
57.59,13,Apr,21_42_26
58.17,13,Apr,21_57_27
58.02,13,Apr,22_12_29
63.37,13,Apr,22_27_30
59.12,13,Apr,22_42_32
63.31,13,Apr,22_57_33
73.15,13,Apr,23_12_36
67.14,13,Apr,23_27_37
66.11,13,Apr,23_42_38
62.54,13,Apr,23_57_40
65.32,14,Apr,00_12_41
68.46,14,Apr,00_27_42
70.19,14,Apr,00_42_44
66.25,14,Apr,00_57_45
73.01,14,Apr,01_12_47
68.13,14,Apr,01_27_48
64.04,14,Apr,01_42_49
59.55,14,Apr,01_57_51
58.31,14,Apr,02_12_52
65.59,14,Apr,02_27_54
61.4,14,Apr,02_42_55
68.32,14,Apr,02_57_57
59.23,14,Apr,03_12_58
65.52,14,Apr,03_27_59
69.2,14,Apr,03_43_01
71.58,14,Apr,03_58_02
59.22,14,Apr,04_13_04
58.25,14,Apr,04_28_05
53.4,14,Apr,04_43_06
56.39,14,Apr,04_58_08
59.1,14,Apr,05_13_09
59.12,14,Apr,05_28_11
55.17,14,Apr,05_43_12
55.31,14,Apr,05_58_14
55.59,14,Apr,06_13_17
56.38,14,Apr,06_28_20
56.37,14,Apr,06_43_21
53.38,14,Apr,06_58_23
57.05,14,Apr,07_13_24
59.25,14,Apr,07_28_26
53.41,14,Apr,07_43_27
54.07,14,Apr,07_58_28
55.17,14,Apr,08_13_30
52.52,14,Apr,08_28_31
55.14,14,Apr,08_43_33
54.38,14,Apr,08_58_34
56.26,14,Apr,09_13_36
57.2,14,Apr,09_28_38
57.22,14,Apr,09_43_39
56.37,14,Apr,09_58_40
53.04,14,Apr,10_13_42
52.26,14,Apr,10_28_43
52.21,14,Apr,10_43_44
52.34,14,Apr,10_58_46
52.49,14,Apr,11_13_47
53.01,14,Apr,11_43_49
54.25,14,Apr,11_58_50
52.08,14,Apr,12_13_51
54.4,14,Apr,12_28_52
54.46,14,Apr,12_43_53
52.33,14,Apr,12_58_55
56.5,14,Apr,13_13_56
52.43,14,Apr,13_28_57
53.28,14,Apr,13_43_58
53.47,14,Apr,13_58_59
57.39,14,Apr,14_14_01
55.09,14,Apr,14_29_02
56.28,14,Apr,14_44_03
55.08,14,Apr,14_59_04
57.24,14,Apr,15_14_05
64.05,14,Apr,15_29_06
56.37,14,Apr,15_44_07
60.56,14,Apr,15_59_08
62.22,14,Apr,16_14_09
61.04,14,Apr,16_29_11
63.38,14,Apr,16_44_12
60.48,14,Apr,16_59_13
57.11,14,Apr,17_14_14
58.2,14,Apr,17_29_16
53.42,14,Apr,17_44_17
55.11,14,Apr,17_59_18
59.12,14,Apr,18_14_19
59.56,14,Apr,18_29_20
57.41,14,Apr,18_44_21
65.39,14,Apr,18_59_23
54.05,14,Apr,19_14_24
58.35,14,Apr,19_29_26
64.32,14,Apr,19_44_27
62.17,14,Apr,19_59_28
65.18,14,Apr,20_14_29
56.46,14,Apr,20_29_30
57.55,14,Apr,20_44_32
57.43,14,Apr,20_59_33
60.51,14,Apr,21_14_35
58.29,14,Apr,21_29_36
58.16,14,Apr,21_44_37
57.28,14,Apr,21_59_38
60.43,14,Apr,22_14_40
61.15,14,Apr,22_29_41
58.58,14,Apr,22_44_42
62.13,14,Apr,22_59_43
64.49,14,Apr,23_14_44
65.13,14,Apr,23_29_45
68.52,14,Apr,23_44_46
73.33,14,Apr,23_59_48
64.48,15,Apr,00_14_49
71.22,15,Apr,00_29_50
74.41,15,Apr,00_44_51
63.2,15,Apr,00_59_52
64.49,15,Apr,01_14_54
70.49,15,Apr,01_29_55
67.53,15,Apr,01_44_56
62.29,15,Apr,01_59_57
67.4,15,Apr,02_14_58
65.34,15,Apr,02_29_59
63.24,15,Apr,02_45_00
55.44,15,Apr,03_00_01
62.19,15,Apr,03_15_02
60.1,15,Apr,03_30_03
61.41,15,Apr,03_45_05
57.48,15,Apr,04_00_06
61.09,15,Apr,04_15_08
59.22,15,Apr,04_30_09
57.5,15,Apr,04_45_10
60.34,15,Apr,05_00_11
55.2,15,Apr,05_15_13
56.45,15,Apr,05_30_16
56.22,15,Apr,05_45_17
57.29,15,Apr,06_00_19
60.26,15,Apr,06_15_21
63.35,15,Apr,06_30_22
58.05,15,Apr,06_45_23
60.39,15,Apr,07_00_25
57.34,15,Apr,07_15_26
59.01,15,Apr,07_30_27
59.07,15,Apr,07_45_28
58.14,15,Apr,08_00_30
58.2,15,Apr,08_15_31
58.24,15,Apr,08_30_32
56.35,15,Apr,08_45_33
55.47,15,Apr,09_00_34
57.59,15,Apr,09_15_36
56.51,15,Apr,09_30_37
59.01,15,Apr,09_45_38
58.04,15,Apr,10_00_39
59.26,15,Apr,10_15_40
57.16,15,Apr,10_30_42
59.28,15,Apr,10_45_43
55.35,15,Apr,11_00_44
54.22,15,Apr,11_15_45
